,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score
37,titanic,Embarked,Nominal,OneHotEncoder,BinaryEncoder,0.8203389830508474
38,titanic,Embarked,Nominal,OneHotEncoder,HashingEncoder,0.823728813559322
39,titanic,Embarked,Nominal,OneHotEncoder,HashingEncoder,0.7220338983050848
40,titanic,Embarked,Nominal,BinaryEncoder,OneHotEncoder,0.8101694915254237
41,titanic,Embarked,Nominal,BinaryEncoder,BinaryEncoder,0.8101694915254237
42,titanic,Embarked,Nominal,BinaryEncoder,HashingEncoder,0.8135593220338984
43,titanic,Embarked,Nominal,BinaryEncoder,HashingEncoder,0.7254237288135593
44,titanic,Embarked,Nominal,HashingEncoder,OneHotEncoder,0.7220338983050848
45,titanic,Embarked,Nominal,HashingEncoder,BinaryEncoder,0.7254237288135593
46,titanic,Embarked,Nominal,HashingEncoder,HashingEncoder,0.7220338983050848
47,titanic,Embarked,Nominal,HashingEncoder,HashingEncoder,0.7220338983050848
48,car1,buying,Nominal,OneHotEncoder,OneHotEncoder,0.2771929824561403
49,car1,buying,Nominal,OneHotEncoder,BinaryEncoder,0.2771929824561403
50,car1,buying,Nominal,OneHotEncoder,HashingEncoder,0.2894736842105263
51,car1,buying,Nominal,OneHotEncoder,HashingEncoder,0.2736842105263158
52,car1,buying,Nominal,BinaryEncoder,OneHotEncoder,0.2719298245614035
53,car1,buying,Nominal,BinaryEncoder,BinaryEncoder,0.27017543859649124
54,car1,buying,Nominal,BinaryEncoder,HashingEncoder,0.30701754385964913
55,car1,buying,Nominal,BinaryEncoder,HashingEncoder,0.28421052631578947
56,car1,buying,Nominal,HashingEncoder,OneHotEncoder,0.2736842105263158
57,car1,buying,Nominal,HashingEncoder,BinaryEncoder,0.28421052631578947
58,car1,buying,Nominal,HashingEncoder,HashingEncoder,0.3140350877192982
59,car1,buying,Nominal,HashingEncoder,HashingEncoder,0.3140350877192982
60,car1,lug_boot,Ordinal,OneHotEncoder,OneHotEncoder,0.3017543859649123
61,car1,lug_boot,Ordinal,OneHotEncoder,BinaryEncoder,0.2982456140350877
62,car1,lug_boot,Ordinal,OneHotEncoder,HashingEncoder,0.30526315789473685
63,car1,lug_boot,Ordinal,OneHotEncoder,HashingEncoder,0.3017543859649123
64,car1,lug_boot,Ordinal,BinaryEncoder,OneHotEncoder,0.3087719298245614
65,car1,lug_boot,Ordinal,BinaryEncoder,BinaryEncoder,0.3087719298245614
66,car1,lug_boot,Ordinal,BinaryEncoder,HashingEncoder,0.3175438596491228
67,car1,lug_boot,Ordinal,BinaryEncoder,HashingEncoder,0.30350877192982456
68,car1,lug_boot,Ordinal,HashingEncoder,OneHotEncoder,0.3017543859649123
69,car1,lug_boot,Ordinal,HashingEncoder,BinaryEncoder,0.30350877192982456
70,car1,lug_boot,Ordinal,HashingEncoder,HashingEncoder,0.3140350877192982
71,car1,lug_boot,Ordinal,HashingEncoder,HashingEncoder,0.3140350877192982
